customer_id,account_age_days,successful_payments,failed_payments,average_transaction,lifetime_value,engagement_score
CUST_03054,1272,34,1,9257.69,467940.73,0.61
CUST_03055,34,36,6,20856.89,287338.21,0.52
CUST_03056,182,25,3,4810.15,308677.33,0.31
CUST_03057,455,19,5,10079.36,477164.28,0.93
CUST_03058,693,34,0,12304.29,204135.4,0.69
CUST_03059,178,9,1,23422.83,424165.92,0.93
CUST_03060,215,11,0,2454.44,369659.85,0.46
CUST_03061,1493,23,0,8908.09,416665.87,0.73
CUST_03062,785,10,6,17386.12,33520.83,0.97
CUST_03063,429,27,0,15929.44,491811.81,0.89
CUST_03064,961,20,4,15208.97,465681.15,0.87
CUST_03065,1210,2,7,13701.07,96790.04,0.58
CUST_03066,654,17,3,18547.08,15767.21,0.44
CUST_03067,1465,11,0,19633.57,373329.1,0.15
CUST_03068,559,31,2,24531.65,10987.33,0.59
CUST_03069,527,12,0,12357.45,29763.71,0.94
CUST_03070,870,33,6,11813.03,163462.84,0.79
CUST_03071,245,16,0,11900.31,39225.2,0.74
CUST_03072,500,38,2,4057.28,71800.69,0.99
CUST_03073,71,39,6,5923.86,311476.63,0.11
CUST_03074,1481,38,5,16878.3,489609.07,0.58
CUST_03075,1110,23,1,8181.65,443683.86,0.14
CUST_03076,288,1,7,562.0,430966.92,0.51
CUST_03077,773,29,2,17080.16,244276.26,0.14
CUST_03078,432,33,1,18092.01,415149.0,0.28
CUST_03079,509,33,3,631.1,421852.43,0.95
CUST_03080,873,27,4,1104.69,187386.69,0.67
CUST_03081,186,17,7,7495.18,404484.5,0.93
CUST_03082,1499,13,2,10154.27,392960.23,0.54
CUST_03083,1376,27,6,4076.35,422550.39,0.28
CUST_03084,172,33,1,7330.99,159574.92,0.38
CUST_03085,231,39,6,22108.93,154378.99,0.72
CUST_03086,84,19,2,1374.95,200822.17,0.22
CUST_03087,526,18,5,5631.9,354985.98,0.94
CUST_03088,1129,34,2,2191.68,332334.01,0.92
CUST_03089,1358,14,0,24484.07,298155.8,0.75
CUST_03090,173,8,0,13707.1,478585.32,0.91
CUST_03091,1033,14,5,17428.5,414834.4,0.13
CUST_03092,378,34,5,23748.61,6599.22,0.28
CUST_03093,174,10,7,14449.79,84043.67,0.9
CUST_03094,374,18,0,5934.62,459891.23,0.73
CUST_03095,276,1,7,22756.67,394914.57,0.78
CUST_03096,892,26,6,15858.13,370668.01,0.85
CUST_03097,585,10,1,2016.84,254780.38,0.17
CUST_03098,505,6,3,23853.27,92384.55,0.65
CUST_03099,135,2,7,4778.43,165893.23,0.58
CUST_03100,1184,8,2,12615.08,96147.3,0.6
CUST_03101,1404,8,6,7797.46,310852.1,0.48
CUST_03102,86,31,0,2104.89,295084.94,0.9
CUST_03103,1455,29,7,6015.89,279677.49,0.81
CUST_03104,1108,24,0,22381.27,362505.75,0.52
CUST_03105,1061,38,3,7427.59,407512.57,0.36
CUST_03106,729,9,0,17787.12,31612.43,0.91
CUST_03107,850,17,3,19999.87,355203.71,0.57
CUST_03108,76,22,5,23276.56,394598.34,0.51
CUST_03109,833,11,1,13802.24,460063.29,0.99
CUST_03110,1221,10,5,7709.79,25218.19,0.77
CUST_03111,294,35,0,16197.75,122614.85,0.12
CUST_03112,426,6,6,19236.81,469459.16,0.48
CUST_03113,762,12,2,7592.14,369893.31,0.82
CUST_03114,511,13,4,20011.75,107642.77,0.34
CUST_03115,1248,10,3,8249.14,77923.87,0.51
CUST_03116,140,32,6,22413.88,222423.95,0.69
CUST_03117,361,24,0,11744.22,330426.15,0.82
CUST_03118,483,27,1,10142.76,317302.35,0.87
CUST_03119,383,23,3,10095.12,56497.07,0.13
CUST_03120,939,2,2,17796.47,330532.83,0.2
CUST_03121,542,16,2,14370.62,328699.97,0.52
CUST_03122,1031,10,2,2388.28,23077.89,0.58
CUST_03123,463,8,7,17241.05,340807.99,0.6
CUST_03124,1045,21,6,16539.59,285654.42,1.0
CUST_03125,457,18,0,13793.85,351617.09,1.0
CUST_03126,975,28,3,12408.68,421161.9,0.53
CUST_03127,1431,13,2,21942.72,442004.95,0.2
CUST_03128,1107,4,0,24447.1,339321.01,0.47
CUST_03129,1281,28,3,15945.73,83616.19,0.46
CUST_03130,929,28,7,22464.27,144940.72,0.32
CUST_03131,1263,39,0,16111.25,136612.58,0.46
CUST_03132,478,1,4,19422.51,120779.17,0.76
CUST_03133,788,9,4,24584.11,123161.05,0.44
CUST_03134,819,1,2,12400.39,189966.64,0.73
CUST_03135,827,20,6,3863.06,311523.4,0.52
CUST_03136,1499,9,5,20537.85,455631.48,0.83
CUST_03137,1206,11,7,7154.96,432349.39,0.1
CUST_03138,984,16,2,390.07,380096.12,0.79
CUST_03139,1120,13,2,3212.29,116760.51,0.91
CUST_03140,1129,17,2,16442.49,146196.78,0.63
CUST_03141,83,24,1,15660.51,248520.41,0.37
CUST_03142,1278,34,7,23486.16,229919.01,0.94
CUST_03143,291,24,0,1394.1,294941.02,0.59
CUST_03144,614,5,3,1159.19,396762.23,0.64
CUST_03145,657,24,7,787.08,379148.2,0.43
CUST_03146,1147,34,2,2051.43,383985.84,0.16
CUST_03147,113,7,6,18158.95,197229.99,0.3
CUST_03148,447,26,1,9171.59,192292.47,0.53
CUST_03149,1395,15,4,1263.09,375593.92,0.95
CUST_03150,1195,31,5,17902.73,458980.02,0.7
CUST_03151,1210,14,6,3911.94,418575.62,0.48
CUST_03152,462,15,7,11583.36,413100.86,0.38
CUST_03153,449,3,2,16726.69,134135.09,0.21
CUST_03154,1363,16,6,8913.32,442158.76,0.7
CUST_03155,1064,20,5,16525.53,372599.82,0.51
CUST_03156,638,15,1,18032.49,455526.73,0.41
CUST_03157,385,3,1,16175.72,17565.05,1.0
CUST_03158,484,16,7,9981.93,323321.16,0.49
CUST_03159,1045,7,2,8724.48,128797.44,0.89
CUST_03160,214,2,6,5235.58,405697.04,0.24
CUST_03161,1496,3,7,21797.86,348380.42,0.32
CUST_03162,686,20,4,7127.34,284795.24,0.51
CUST_03163,731,34,6,17495.53,480258.21,0.26
CUST_03164,629,22,2,3102.47,27654.92,0.65
CUST_03165,462,4,3,18246.0,355800.34,0.44
CUST_03166,775,33,2,5049.61,35194.47,0.88
CUST_03167,628,38,3,2366.49,137382.87,0.37
CUST_03168,580,36,4,4792.45,85623.41,0.88
CUST_03169,709,1,4,17311.64,446045.71,0.67
CUST_03170,116,17,4,23553.21,446042.23,0.62
CUST_03171,329,13,6,9331.36,23693.5,0.63
CUST_03172,1102,10,0,13403.5,278629.38,0.54
CUST_03173,1429,2,6,10197.15,70241.22,0.2
CUST_03174,329,9,7,8364.47,468291.74,0.45
CUST_03175,1393,14,7,4803.14,486946.29,0.56
CUST_03176,1277,5,1,8741.41,163558.29,0.13
CUST_03177,1336,12,5,20808.03,162975.45,0.48
CUST_03178,842,26,7,5817.27,17609.49,0.55
CUST_03179,698,1,2,8910.2,247264.98,0.47
CUST_03180,1090,33,4,1222.59,250631.99,0.87
CUST_03181,1178,37,4,18510.05,214386.11,0.21
CUST_03182,953,9,2,24550.89,185507.94,0.66
CUST_03183,1306,20,1,3526.41,467043.11,0.23
CUST_03184,1342,1,3,23937.31,231424.88,0.13
CUST_03185,1276,36,0,20956.85,204688.35,0.34
CUST_03186,1114,7,7,15593.25,310173.96,0.13
CUST_03187,899,36,7,13891.52,148735.65,0.36
CUST_03188,1344,25,1,8435.87,184698.66,0.14
CUST_03189,1415,12,3,3839.47,68288.33,0.33
CUST_03190,1393,18,0,14280.07,352441.41,0.77
CUST_03191,1330,35,7,14856.66,71911.37,0.33
CUST_03192,771,38,5,17074.46,246254.16,0.79
CUST_03193,972,39,4,3745.66,141330.24,0.28
CUST_03194,439,3,1,19069.0,242728.31,0.58
CUST_03195,759,28,0,18000.8,213560.54,0.27
CUST_03196,386,21,3,19275.1,133100.02,0.38
CUST_03197,557,22,1,428.75,466874.64,0.56
CUST_03198,357,23,1,11837.46,417652.06,0.26
CUST_03199,835,32,0,9017.2,120882.53,0.96
CUST_03200,1436,13,7,7846.62,111178.21,0.74
CUST_03201,1446,14,7,10018.97,482446.74,0.61
CUST_03202,544,32,6,14338.18,445265.93,0.78
CUST_03203,352,36,0,308.15,236659.47,0.13
CUST_03204,220,31,4,11974.82,31507.68,0.57
CUST_03205,1099,30,0,16938.74,146545.2,0.51
CUST_03206,1158,1,7,19862.87,496690.38,0.97
CUST_03207,61,39,1,10271.3,286057.19,0.11
CUST_03208,719,3,1,17656.67,373129.91,0.33
CUST_03209,1107,5,7,24013.65,34696.57,0.49
CUST_03210,333,36,3,13836.42,191554.0,0.83
CUST_03211,249,6,1,1057.29,75859.66,0.61
CUST_03212,1122,4,5,9191.05,320030.04,0.93
CUST_03213,980,11,3,19181.49,379034.33,0.57
CUST_03214,542,16,1,1564.14,362778.41,0.12
CUST_03215,423,25,2,9213.86,410429.19,0.44
CUST_03216,1079,8,1,7253.92,27634.37,0.72
CUST_03217,227,35,1,6641.58,306013.44,0.39
CUST_03218,527,15,2,15631.56,441160.65,0.42
CUST_03219,904,38,0,22612.69,182014.83,0.21
CUST_03220,98,5,0,18992.46,418632.74,0.61
CUST_03221,189,29,5,23792.37,409071.16,0.88
CUST_03222,761,11,1,17632.88,220087.47,0.36
CUST_03223,1197,20,2,14978.06,284824.06,0.2
CUST_03224,1042,1,4,8409.31,236531.73,0.82
CUST_03225,1445,27,2,17608.21,280683.53,0.16
CUST_03226,1265,36,0,22132.37,468590.26,0.41
CUST_03227,1293,23,0,24087.11,405266.71,0.11
CUST_03228,1237,35,7,17736.53,276983.48,0.58
CUST_03229,119,1,4,11201.78,373439.96,0.94
CUST_03230,395,24,4,3056.45,343221.77,0.38
CUST_03231,1408,10,7,11460.91,97013.11,0.9
CUST_03232,381,15,7,2869.05,392862.04,0.73
CUST_03233,755,32,2,24168.44,79134.11,0.27
CUST_03234,553,37,1,14737.3,220381.52,0.37
CUST_03235,1415,6,4,5187.01,271478.95,0.64
CUST_03236,1196,32,3,623.98,410834.86,0.67
CUST_03237,343,27,5,20095.65,269811.39,0.37
CUST_03238,1411,8,0,23578.71,498662.99,0.35
CUST_03239,257,23,7,24675.48,125492.31,0.26
CUST_03240,99,12,5,22128.87,343333.81,0.34
CUST_03241,935,34,7,16874.01,323196.98,0.6
CUST_03242,888,9,5,15810.06,497036.93,0.58
CUST_03243,360,21,0,15903.88,382560.16,0.8
CUST_03244,172,7,1,3294.3,279857.33,0.26
CUST_03245,582,35,3,24203.53,51650.43,0.55
CUST_03246,999,32,7,16244.69,66396.82,0.74
CUST_03247,34,30,0,21542.41,180458.73,0.39
CUST_03248,1454,24,5,23840.94,121917.8,0.52
CUST_03249,1055,3,1,24123.53,304556.8,0.4
CUST_03250,230,20,5,14010.61,55294.89,0.94
CUST_03251,1186,26,3,24059.54,428741.6,0.15
CUST_03252,322,33,4,13701.48,220669.27,0.45
CUST_03253,794,17,2,8141.43,299502.75,0.45
CUST_03254,750,21,1,6126.75,26769.26,1.0
CUST_03255,581,25,4,8180.39,374668.81,0.38
CUST_03256,701,23,6,23109.86,300050.89,0.27
CUST_03257,1083,22,2,14245.23,32787.85,0.89
CUST_03258,341,6,1,14300.43,466181.62,0.34
CUST_03259,407,38,1,5535.39,266485.31,0.26
CUST_03260,1164,30,7,19850.86,404247.06,0.52
CUST_03261,834,2,7,20151.52,489637.31,0.82
CUST_03262,483,11,0,8212.94,98696.12,0.83
CUST_03263,1262,12,4,2702.85,127552.42,0.7
CUST_03264,516,9,1,10562.41,315876.08,0.45
CUST_03265,329,23,0,22100.67,112124.31,0.2
CUST_03266,855,39,6,10555.38,314713.48,0.92
CUST_03267,1421,19,0,5084.78,251644.91,0.49
CUST_03268,1342,36,1,5042.64,144498.3,0.98
CUST_03269,596,29,6,11336.34,432183.87,0.73
CUST_03270,728,9,1,16032.51,373483.42,0.93
CUST_03271,1119,22,3,8943.23,271963.24,0.45
CUST_03272,350,22,2,15642.02,203655.78,0.38
CUST_03273,399,18,0,18821.03,89528.8,0.11
CUST_03274,718,1,1,18960.83,5743.6,0.96
CUST_03275,699,24,5,1732.54,292181.24,0.41
CUST_03276,473,38,6,6734.04,428919.01,0.44
CUST_03277,1406,2,4,21839.72,197466.48,0.26
CUST_03278,869,33,4,9648.33,472613.65,0.29
CUST_03279,124,37,5,4120.48,241362.2,0.58
CUST_03280,1263,13,6,3316.18,228960.88,0.22
CUST_03281,1121,2,3,9038.76,319647.8,0.63
CUST_03282,803,31,5,4562.87,207114.12,0.53
CUST_03283,641,30,4,10441.46,193574.79,0.73
CUST_03284,273,22,4,11509.8,439783.92,0.91
CUST_03285,1237,13,1,14885.59,76684.9,0.32
CUST_03286,296,26,1,9519.4,253385.87,0.69
CUST_03287,577,39,2,18295.56,173146.44,0.7
CUST_03288,1038,6,0,10439.27,39931.33,0.9
CUST_03289,794,3,0,11265.16,298883.18,0.36
CUST_03290,806,15,1,11523.77,295886.58,0.58
CUST_03291,1459,10,1,17691.26,341666.55,0.45
CUST_03292,231,39,3,21885.91,164096.5,0.22
CUST_03293,217,15,3,21480.39,453427.74,0.47
CUST_03294,1183,38,0,15363.81,251577.87,0.75
CUST_03295,1407,10,0,16197.73,136205.91,0.21
CUST_03296,389,37,2,4489.72,348981.68,0.3
CUST_03297,898,11,7,14657.17,262747.49,0.83
CUST_03298,773,28,6,2343.65,384481.55,0.25
CUST_03299,480,4,6,14582.87,445941.35,0.54
CUST_03300,1161,6,1,19810.82,20620.42,0.49
CUST_03301,1101,10,1,18522.81,75862.07,0.55
CUST_03302,1381,23,4,4391.88,198167.32,0.38
CUST_03303,58,17,1,16366.94,336883.54,0.26
CUST_03304,815,39,7,11932.63,400612.46,0.51
CUST_03305,424,4,3,8963.6,108233.32,0.2
CUST_03306,541,33,5,5594.2,236043.51,0.51
CUST_03307,492,39,5,12175.3,462375.89,0.75
CUST_03308,626,13,6,8218.51,138011.3,0.47
CUST_03309,1097,13,5,13963.46,470858.92,0.93
CUST_03310,514,31,3,15967.15,404241.39,0.85
CUST_03311,1380,30,3,11963.26,197404.35,0.46
CUST_03312,1302,39,1,8385.14,492693.45,0.43
CUST_03313,71,32,4,1649.15,246031.37,0.18
CUST_03314,760,39,0,4141.84,481879.9,0.95
CUST_03315,552,8,7,20445.0,314095.36,0.1
CUST_03316,125,11,3,335.4,226121.88,0.24
CUST_03317,819,24,2,24914.1,150111.3,0.39
CUST_03318,331,38,0,4352.86,111462.91,0.24
CUST_03319,1026,11,5,21307.9,25027.24,0.55
CUST_03320,1116,22,7,462.83,112334.36,0.64
CUST_03321,1259,34,2,4324.03,136172.14,0.14
CUST_03322,136,17,4,23809.65,491197.83,0.69
CUST_03323,1473,28,7,9746.36,493740.85,0.73
CUST_03324,1470,21,1,10254.09,361554.49,0.72
CUST_03325,182,3,2,15163.58,499325.29,0.28
CUST_03326,451,39,7,11867.15,207510.52,0.62
CUST_03327,407,35,5,8595.6,91788.76,0.39
CUST_03328,1462,26,2,14654.35,407569.57,0.48
CUST_03329,459,12,2,14476.45,246405.2,0.76
CUST_03330,496,36,3,11420.1,114926.9,0.43
CUST_03331,858,10,2,10071.75,257873.43,0.84
CUST_03332,1492,18,3,21545.64,358023.09,0.91
CUST_03333,1287,28,4,15616.71,298500.29,0.87
CUST_03334,922,12,7,8343.97,16211.15,0.12
CUST_03335,1272,13,7,15253.02,308537.52,0.25
CUST_03336,1414,4,2,13079.33,16127.99,0.79
CUST_03337,336,18,1,16190.11,115479.92,0.24
CUST_03338,1447,2,1,18043.5,174924.78,0.63
CUST_03339,1067,17,1,19694.83,256844.03,0.83
CUST_03340,1215,23,5,8737.92,15403.55,0.46
CUST_03341,1224,33,3,24616.19,359690.7,0.18
CUST_03342,936,11,2,13753.8,246215.46,0.75
CUST_03343,825,12,1,4630.45,391527.77,0.7
CUST_03344,1267,24,1,7436.9,145869.98,0.29
CUST_03345,1184,36,0,14546.71,369966.32,0.17
CUST_03346,423,30,3,15266.97,241140.48,0.77
CUST_03347,443,11,3,23904.69,463607.49,0.34
CUST_03348,1470,6,2,17394.25,423119.96,0.42
CUST_03349,695,23,6,19134.38,368043.54,0.83
CUST_03350,54,38,5,20047.96,253265.03,0.44
CUST_03351,713,20,4,6606.25,319538.8,0.87
CUST_03352,810,5,3,5256.4,396865.77,0.49
CUST_03353,588,23,2,2163.2,417873.58,0.49
CUST_03354,678,12,4,21959.95,403401.92,0.32
CUST_03355,1482,10,6,15956.17,214196.35,0.91
CUST_03356,1285,32,5,16629.5,220144.43,0.42
CUST_03357,1130,18,3,6244.92,380087.8,0.61
CUST_03358,225,34,2,17847.37,46583.26,0.97
CUST_03359,1304,39,6,16308.51,454236.02,0.48
CUST_03360,648,36,0,9285.91,352088.94,0.26
CUST_03361,331,18,3,15157.91,82213.69,0.59
CUST_03362,1116,17,3,17182.37,38548.76,0.5
CUST_03363,1319,30,4,7395.47,39306.6,0.38
CUST_03364,878,17,2,16391.04,244949.0,0.58
CUST_03365,1312,28,7,18165.26,36263.43,0.71
CUST_03366,770,6,4,13102.77,324129.83,0.47
CUST_03367,334,32,2,5399.13,264193.08,0.28
CUST_03368,1458,34,7,2231.68,61687.87,0.8
CUST_03369,887,15,3,14907.76,15464.48,0.62
CUST_03370,230,38,3,15013.63,47700.98,0.28
CUST_03371,1248,9,1,22684.8,425375.68,0.84
CUST_03372,555,28,6,2302.91,384714.95,0.23
CUST_03373,238,8,5,9586.24,448631.68,0.12
CUST_03374,1358,24,7,20848.26,211257.19,0.9
CUST_03375,920,33,0,8900.51,51566.41,0.45
CUST_03376,1211,37,7,10955.72,189996.97,0.67
CUST_03377,184,27,1,1420.67,279098.67,0.16
CUST_03378,1100,39,7,20236.95,280885.93,0.94
CUST_03379,726,28,7,10985.59,114423.9,0.33
CUST_03380,1284,12,6,19150.71,287310.88,0.78
CUST_03381,1375,5,3,16462.43,436045.95,0.97
CUST_03382,76,10,4,13213.84,4841.2,0.85
CUST_03383,1288,20,3,14735.89,303656.23,0.66
CUST_03384,538,28,4,4179.35,225094.89,0.42
CUST_03385,1459,25,0,11899.83,438805.16,0.17
CUST_03386,1473,7,4,16715.11,470902.92,0.28
CUST_03387,1128,32,1,2058.64,443714.95,0.79
CUST_03388,1344,11,5,16641.08,82266.29,0.76
CUST_03389,1289,17,1,17299.23,489535.65,0.31
CUST_03390,963,24,2,15657.46,158155.21,0.25
CUST_03391,1269,31,6,11496.13,124341.31,0.33
CUST_03392,56,21,1,3737.12,486433.62,0.5
CUST_03393,519,23,3,4904.5,60975.58,0.88
CUST_03394,1286,32,5,24082.06,313838.98,0.81
CUST_03395,335,36,4,24313.87,489133.61,0.52
CUST_03396,1027,35,6,22273.15,455929.82,0.65
CUST_03397,1472,15,6,16646.99,413811.2,0.72
CUST_03398,1075,24,3,15656.65,295279.07,0.97
CUST_03399,1123,3,7,17508.83,468732.44,0.25
CUST_03400,618,27,0,12519.67,173975.23,0.39
CUST_03401,1389,16,1,4262.32,107376.09,0.66
CUST_03402,439,28,1,4584.51,105387.89,0.66
CUST_03403,1167,7,0,1099.5,45100.74,0.86
CUST_03404,167,16,7,16631.42,352039.07,0.22
CUST_03405,702,6,7,11398.6,447050.99,0.88
CUST_03406,978,31,1,20578.98,150904.52,0.83
CUST_03407,470,14,2,15349.65,58810.54,0.36
CUST_03408,1453,10,6,9251.58,374016.63,0.88
CUST_03409,814,27,5,19000.96,95872.82,0.4
CUST_03410,1423,33,7,21387.95,401512.58,0.7
CUST_03411,663,10,7,20922.87,152059.67,0.85
CUST_03412,339,13,6,2898.9,71371.37,0.98
CUST_03413,691,5,6,5617.14,359633.27,0.18
CUST_03414,211,19,4,6502.18,143179.97,0.68
CUST_03415,59,8,7,5333.71,16523.18,0.56
CUST_03416,766,34,4,854.44,495053.1,0.6
CUST_03417,726,10,2,14176.8,273499.57,0.96
CUST_03418,1393,34,2,1408.74,411505.49,0.85
CUST_03419,1186,29,3,20584.98,270347.49,0.37
CUST_03420,59,1,7,16177.75,52415.53,0.91
CUST_03421,477,20,4,19922.7,128983.78,0.58
CUST_03422,544,13,0,23917.29,212655.68,0.36
CUST_03423,1093,18,1,18753.03,116432.83,0.4
CUST_03424,138,2,3,15927.94,176911.4,0.17
CUST_03425,1293,30,2,22841.28,365535.48,0.85
CUST_03426,821,20,1,10846.07,451156.54,0.69
CUST_03427,635,20,4,7480.41,272319.64,0.35
CUST_03428,977,29,5,20070.13,242699.71,0.62
CUST_03429,552,7,2,10429.22,404298.2,0.79
CUST_03430,443,24,5,9548.15,104449.02,0.95
CUST_03431,1047,20,5,20095.33,360778.21,0.73
CUST_03432,261,35,5,11175.16,466009.76,0.23
CUST_03433,416,27,4,6083.97,186262.2,0.23
CUST_03434,1340,22,2,7874.21,189958.66,0.74
CUST_03435,394,27,7,20839.17,307927.4,0.73
CUST_03436,247,7,0,10845.77,20745.91,0.97
CUST_03437,885,30,0,24283.31,334046.57,0.97
CUST_03438,356,37,6,10857.66,119957.83,0.1
CUST_03439,1386,6,5,16744.58,404929.81,0.66
CUST_03440,406,19,1,20862.42,487674.47,0.68
CUST_03441,1363,20,6,331.04,466947.3,0.38
CUST_03442,1202,24,7,1601.03,147162.47,0.37
CUST_03443,1443,29,7,7315.51,14001.72,0.9
CUST_03444,1006,13,3,13818.13,315746.0,0.96
CUST_03445,194,1,5,11862.12,370518.66,0.85
CUST_03446,716,13,5,3673.2,9303.09,0.78
CUST_03447,951,3,1,21849.08,222450.63,0.31
CUST_03448,622,28,3,5105.54,420771.89,0.25
CUST_03449,647,37,2,14337.14,399264.4,0.57
CUST_03450,1149,37,2,20323.6,426973.59,0.73
CUST_03451,813,33,2,16687.08,108689.78,0.46
CUST_03452,379,10,0,13527.76,156948.61,0.3
CUST_03453,991,10,2,6586.56,349607.89,0.54
CUST_03454,532,25,1,4761.9,297681.73,0.48
CUST_03455,671,39,5,18398.68,99840.48,0.3
CUST_03456,232,26,7,18853.5,380433.3,0.45
CUST_03457,207,28,1,22498.06,89433.97,0.36
CUST_03458,145,17,5,24736.11,99058.63,0.63
CUST_03459,671,33,1,6419.08,204929.31,0.56
CUST_03460,1418,15,6,17961.29,374942.19,0.49
CUST_03461,1492,12,5,6714.86,243902.9,0.51
CUST_03462,292,20,2,18051.78,274008.55,0.5
CUST_03463,1199,10,1,11825.17,100824.57,0.6
CUST_03464,381,37,3,20437.2,64999.3,0.43
CUST_03465,665,13,0,1833.13,45839.1,0.85
CUST_03466,1472,30,2,19259.6,176911.04,0.9
CUST_03467,386,6,7,15007.61,388799.3,0.56
CUST_03468,372,1,5,12616.02,304637.05,0.91
CUST_03469,264,3,4,3187.77,385435.41,0.88
CUST_03470,85,6,0,12205.77,176788.26,0.54
CUST_03471,898,23,7,22656.81,101121.2,0.99
CUST_03472,1360,37,0,5236.55,7982.71,0.76
CUST_03473,866,35,5,5593.9,344000.82,0.64
CUST_03474,593,9,3,17523.95,317352.73,0.2
CUST_03475,834,39,3,11421.9,231049.23,0.52
CUST_03476,386,6,1,5926.91,402873.48,0.67
CUST_03477,402,6,1,12308.27,159556.03,0.23
CUST_03478,250,3,3,18259.19,496436.53,0.69
CUST_03479,1310,1,3,20621.09,58214.09,0.85
CUST_03480,1362,18,1,3209.84,46654.86,0.4
CUST_03481,404,28,3,18951.41,111278.08,0.55
CUST_03482,192,7,4,15675.34,238515.54,0.8
CUST_03483,1318,19,3,14703.06,20292.25,0.55
CUST_03484,1395,21,7,3791.57,219107.47,0.2
CUST_03485,1014,20,5,24423.52,225143.2,0.72
CUST_03486,1116,24,1,1898.19,73004.4,0.89
CUST_03487,1229,12,1,6322.45,175199.4,0.25
CUST_03488,198,27,6,3786.2,194242.26,0.5
CUST_03489,431,32,5,4713.72,148480.7,0.98
CUST_03490,468,33,5,12763.08,68736.35,0.74
CUST_03491,816,5,1,23111.51,497947.25,0.64
CUST_03492,945,27,2,20214.28,375332.99,0.77
CUST_03493,53,19,7,13508.07,347169.3,0.91
CUST_03494,973,23,7,2950.77,70679.56,0.56
CUST_03495,1077,22,6,24567.5,79195.47,0.59
CUST_03496,1394,8,1,5144.68,495085.02,0.37
CUST_03497,1104,10,3,5980.74,309427.22,0.16
CUST_03498,1221,20,2,9627.74,480687.69,0.39
CUST_03499,1498,15,5,2839.52,156972.3,0.9
CUST_03500,1381,11,0,5301.73,156319.07,0.63
CUST_03501,544,29,4,22338.1,350316.99,0.23
CUST_03502,1312,33,0,9084.14,214872.72,0.83
CUST_03503,239,38,3,496.47,461022.35,0.15
CUST_03504,1052,3,6,12154.16,302750.19,0.53
CUST_03505,1053,30,4,22045.35,425020.62,0.83
CUST_03506,1495,7,6,12786.88,347421.71,0.26
CUST_03507,1269,34,5,10200.07,38553.54,0.59
CUST_03508,1039,30,4,18561.6,271010.36,0.94
CUST_03509,503,14,3,1486.23,167944.34,0.73
CUST_03510,1448,10,6,22628.21,442075.28,0.56
CUST_03511,984,4,0,6107.92,317317.71,0.68
CUST_03512,773,20,0,3717.76,425191.93,0.95
CUST_03513,1113,5,7,19543.65,281476.99,0.99
CUST_03514,823,13,5,15624.24,35984.71,0.29
CUST_03515,1026,27,4,10467.77,54804.01,0.45
CUST_03516,146,13,1,6516.48,178262.52,0.24
CUST_03517,1005,20,0,15541.79,277191.48,0.18
CUST_03518,845,4,3,22002.18,21295.34,0.83
CUST_03519,641,9,1,23201.44,494977.54,0.62
CUST_03520,681,35,1,11372.45,49701.17,0.76
CUST_03521,108,1,5,12678.82,185080.07,0.2
CUST_03522,731,21,6,15493.76,434028.43,0.25
CUST_03523,1165,7,2,6999.17,397620.3,0.31
CUST_03524,772,9,4,21062.84,15761.84,0.43
CUST_03525,131,37,5,21262.59,85438.73,0.74
CUST_03526,599,18,1,6354.61,369171.05,0.51
CUST_03527,192,12,2,1419.68,181446.55,0.78
CUST_03528,284,10,0,9426.12,212196.48,0.61
CUST_03529,413,20,7,6465.62,466199.06,0.93
CUST_03530,40,6,6,11861.62,322836.92,0.6
CUST_03531,1346,20,1,4474.33,231043.91,0.65
CUST_03532,466,9,4,11555.95,229431.9,0.11
CUST_03533,843,10,3,20619.54,140084.78,0.57
CUST_03534,1426,14,4,23969.97,427482.26,0.17
CUST_03535,891,27,7,24872.79,151896.86,0.31
CUST_03536,702,38,1,14447.58,494329.28,0.17
CUST_03537,731,4,3,22881.51,245912.82,0.5
CUST_03538,350,23,0,4691.74,431030.64,0.58
CUST_03539,1256,17,0,13006.83,285176.43,0.12
CUST_03540,1374,31,4,21963.06,191150.01,0.63
CUST_03541,1379,3,1,12297.81,480410.17,0.53
CUST_03542,1469,5,1,22161.58,477486.64,0.96
CUST_03543,282,39,0,4812.42,62487.29,0.15
CUST_03544,523,10,4,9187.85,32444.68,0.64
CUST_03545,856,39,5,16481.19,232822.71,0.24
CUST_03546,1188,36,1,23583.41,171647.52,0.24
CUST_03547,1260,21,0,24741.88,122397.26,0.85
CUST_03548,225,14,3,7585.57,387139.07,0.89
CUST_03549,351,8,1,22540.01,154234.12,0.27
CUST_03550,860,39,4,8705.12,257603.51,0.87
CUST_03551,1128,33,4,15476.51,240606.55,0.64
CUST_03552,1414,3,1,16554.89,216920.52,0.71
CUST_03553,65,8,5,20119.35,315051.92,0.81
CUST_03554,520,38,5,9059.29,23970.53,0.99
CUST_03555,1049,28,0,9432.89,369539.96,0.36
CUST_03556,995,5,5,7735.83,242305.07,0.46
CUST_03557,842,31,5,3258.53,82497.88,0.68
CUST_03558,297,13,2,21083.83,283633.45,0.8
CUST_03559,955,6,3,5010.25,457892.93,0.33
CUST_03560,1344,37,0,15488.46,116263.95,0.6
CUST_03561,547,24,6,624.39,177876.35,0.77
CUST_03562,158,32,2,8955.44,497246.96,0.61
CUST_03563,773,12,7,15898.96,121956.54,0.35
